"STATIONID","Year","Month","AggGrp_20130430","Use_Biomass_Den_kg_m2","DECSLAT","DECSLON","logbiomass"
85227,2000,11,"menhaden",0.00368241675563093,28.581,-91.087,0.00159631592732865
85232,2000,11,"menhaden",0.00408169636427885,28.564,-91.337,0.0017690502957987
85233,2000,11,"menhaden",0.00137154927050786,28.593,-91.657,0.000595248166993869
85237,2000,11,"menhaden",0.000873882458303137,28.38,-91.508,0.000379356597066741
85257,2000,11,"menhaden",0.00261391008357299,28.931,-90.213,0.00113372564171876
85259,2000,11,"menhaden",0.0224193864268859,28.779,-89.779,0.00962907569147493
85278,2000,11,"menhaden",0.0169060563750296,29.184,-89.811,0.00728083386430947
85279,2000,11,"menhaden",0.0021605252715597,29.179,-89.971,0.000937292046077817
85286,2000,11,"menhaden",0.000764572445541509,29.133,-90.076,0.000331922720793909
85287,2000,11,"menhaden",0.00632195313811629,29.164,-89.638,0.00273694702427185
85288,2000,11,"menhaden",0.00120230143540409,29.071,-89.679,0.000521839237771431
85305,2000,11,"menhaden",0.0718585390267519,29.108,-88.98,0.0301374721347665
85306,2000,11,"menhaden",0.00488942971808049,29.078,-88.868,0.00211827797035655
85307,2000,11,"menhaden",0.00140321969663195,29.367,-89.059,0.000608983402248047
85308,2000,11,"menhaden",0.022974096380053,29.077,-88.987,0.00986463670176324
85403,1989,6,"menhaden",0.0105509947760795,29.423,-94.548,0.00455823392362299
85434,1989,6,"menhaden",0.000594814379261027,27.158,-97.202,0.000258247805527575
85449,1989,7,"menhaden",0.00219286753244255,27.65,-96.987,0.000951307603898422
85450,1989,7,"menhaden",0.00356888627556617,27.648,-96.948,0.00154718838560222
85451,1989,7,"menhaden",0.0133116783653096,27.59,-97.145,0.00574304790197754
85458,1989,7,"menhaden",0.0288206914638368,27.868,-97.015,0.0123396901235001
85459,1989,7,"menhaden",0.00301150675368754,27.962,-96.875,0.00130591536435219
85462,1989,7,"menhaden",0.040830658227915,28.475,-95.998,0.0173800761199313
85477,1989,7,"menhaden",0.0028650314579389,28.755,-95.58,0.00124248831729315
85522,1989,7,"menhaden",0.15571662681302,29.163,-92.285,0.0628513613355464
85523,1989,7,"menhaden",0.00745426889950536,29.275,-92.775,0.00322534144802893
85526,1989,7,"menhaden",0.115189763981026,29.562,-92.73,0.0473487745030745
85527,1989,7,"menhaden",0.0255077669997048,29.52,-92.643,0.0109389539801909
85530,1989,7,"menhaden",0.00281292574502153,29.163,-92.162,0.00121992315570335
85605,1986,6,"menhaden",0.0123052330802411,29.095,-88.973,0.00531148192606054
85606,1986,6,"menhaden",0.0123052330802411,29.035,-89.072,0.00531148192606054
85720,1986,7,"menhaden",0.00133469459335948,28.585,-95.92,0.000579264012584119
85724,1986,7,"menhaden",0.00656857826975833,27.842,-96.995,0.00284336904040794
85929,2006,12,"menhaden",0.042713475010925,29.039,-89.924,0.0181649859750472
85930,2006,12,"menhaden",0.000931534617528088,29.126,-90.047,0.000404372030049876
85931,2006,12,"menhaden",0.00433327070406516,29.129,-90.04,0.00187784987150441
85932,2006,12,"menhaden",0.00257930139286956,29.034,-89.922,0.00111873420516911
85933,2006,12,"menhaden",0.0175192911931706,29.201,-89.645,0.00754265178356998
85934,2006,12,"menhaden",0.0091066035961645,29.112,-89.629,0.00393704820719477
85936,2006,12,"menhaden",0.0265247233325001,29.113,-89.63,0.0113694135970909
85937,2006,12,"menhaden",0.00282462462075509,29.201,-89.646,0.00122498963162235
85941,2006,12,"menhaden",0.0125690057151699,28.493,-90.663,0.00542462969423284
85943,2006,12,"menhaden",0.00976914703919999,28.644,-90.955,0.00422209692460165
85967,2006,10,"menhaden",0.00280784118796126,26.405,-97.208,0.00121772114911206
85968,2006,10,"menhaden",0.00322070134728526,26.439,-97.204,0.00139648519730168
85982,2006,10,"menhaden",0.0292203546229704,26.94,-97.136,0.0125083665521299
85983,2006,10,"menhaden",0.00409922318467552,26.941,-97.079,0.00177663108825583
85985,2006,10,"menhaden",0.00493245454932726,27.392,-97.26,0.00213687210244791
85990,2006,10,"menhaden",0.00189696833511977,27.613,-97.013,0.000823062465151876
85991,2006,10,"menhaden",0.0116509682972204,27.78,-97.043,0.00503070154684721
85992,2006,10,"menhaden",0.0263814315384684,27.629,-97.162,0.0113087865339362
85993,2006,10,"menhaden",0.0203711165217917,27.476,-97.131,0.0087581566089187
86006,2006,10,"menhaden",0.00105919488298994,27.889,-96.871,0.000459759048687434
86007,2006,10,"menhaden",0.0115146845190247,27.845,-96.865,0.00497219196029856
86008,2006,10,"menhaden",0.0239363626292969,28.006,-96.771,0.0102729661927918
86015,2006,10,"menhaden",0.00198153448924564,27.961,-96.938,0.000859717994978303
86016,2006,10,"menhaden",0.000489843483157719,27.967,-96.847,0.000212684234990126
86026,2006,10,"menhaden",0.00140928219799257,28.283,-96.456,0.000611612615801394
86027,2006,10,"menhaden",0.000713777255113233,28.307,-96.318,0.000309878944084298
86045,2006,10,"menhaden",0.0037613538903587,28.762,-95.503,0.00163047076897205
86046,2006,10,"menhaden",0.0263558027298238,28.667,-95.749,0.0112979420381216
86047,2006,10,"menhaden",0.00618059066073176,28.625,-95.856,0.00267593548004658
86049,2006,10,"menhaden",0.0159969381397775,28.529,-95.862,0.00689239913785845
86050,2006,10,"menhaden",0.00155587073085967,28.347,-95.254,0.000675180961915694
86064,2006,11,"menhaden",0.00248543927986063,29.211,-93.926,0.00107807337567816
86068,2006,11,"menhaden",0.0995734339773627,29.356,-94.258,0.0412242386137637
86072,2006,11,"menhaden",0.000496909872411465,29.657,-93.386,0.000215751615476025
86073,2006,11,"menhaden",0.00548252026168134,29.613,-92.94,0.00237452503730354
86074,2006,11,"menhaden",0.00197078037724785,29.096,-93.18,0.000855056754824318
86205,2007,6,"menhaden",0.000572872032468538,28.765,-91.256,0.000248723925847583
86333,2007,10,"menhaden",0.00910944144596482,28.364,-96.324,0.00393826954572475
86337,2007,10,"menhaden",0.0285311602046396,28.258,-96.31,0.0122174535416185
86338,2007,10,"menhaden",0.0167111412427982,28.331,-96.278,0.00719758263420982
86339,2007,10,"menhaden",0.00115938904329951,28.463,-96.216,0.000503224603674323
86365,2007,10,"menhaden",0.00179551856066163,27.646,-97.101,0.000779084581755848
86411,2007,10,"menhaden",0.00242021764900179,29.47,-94.474,0.00104981728862011
86471,2007,11,"menhaden",0.0354769032906741,29.67,-93.082,0.0151404162325813
86473,2007,11,"menhaden",0.0221291826100311,29.531,-92.856,0.00950578792121374
86474,2007,11,"menhaden",0.0111132763817478,29.349,-92.738,0.00479981291217997
86491,2007,11,"menhaden",0.0253423121484834,28.775,-92.383,0.0108688794976375
86495,2007,11,"menhaden",0.00303160043887194,29.157,-92.078,0.00131461565256205
86512,2007,11,"menhaden",0.00204553100082504,28.655,-91.168,0.000887455476500433
86548,2007,11,"menhaden",0.0021394985355743,29.098,-89.497,0.000928179842013759
86550,2007,11,"menhaden",0.000279355382595572,29.11,-89.514,0.000121305558259649
104142,2008,11,"menhaden",0.00270411749014511,29.263,-94.638,0.00117279832584056
104182,2008,11,"menhaden",0.00145771338534038,27.969,-96.928,0.000632615905053937
104186,2008,11,"menhaden",0.00150705513438483,29.606,-93.769,0.000654013035626127
104192,2008,11,"menhaden",0.00124365889058772,29.611,-94.018,0.000539778612845945
104210,2008,6,"menhaden",0.00145347272223374,29.314,-94.653,0.00063077688533143
104214,2008,6,"menhaden",0.00257044848329089,29.444,-94.634,0.00111489930976631
104237,2008,6,"menhaden",0.00150599476949344,27.96,-96.909,0.000653553217732194
104252,2008,6,"menhaden",0.000813942103009557,29.672,-93.73,0.000353346781514364
104253,2008,6,"menhaden",0.00110167698551642,29.677,-93.738,0.000478188879145995
104254,2008,6,"menhaden",0.00145161218626215,29.691,-93.765,0.000629970036807357
104261,2008,6,"menhaden",0.000813942103009557,29.624,-93.864,0.000353346781514364
104262,2008,6,"menhaden",0.00576413376428883,29.671,-93.855,0.00249614432329849
104284,2008,6,"menhaden",0.000954786720780897,28.46,-96.156,0.000414460774878353
104286,2008,6,"menhaden",0.00205243357873956,28.493,-96.123,0.000890447098219733
104287,2008,6,"menhaden",0.00236273755330933,28.508,-96.109,0.00102491355695121
105743,2009,2,"menhaden",0.00103500143123122,29.611,-93.88,0.00044926295652871
105744,2009,2,"menhaden",0.000890177951890984,29.675,-93.925,0.000386427403347271
105754,2009,2,"menhaden",0.00142810571370908,27.754,-97.028,0.00061977598348697
105773,2009,2,"menhaden",0.000668685086967627,29.298,-94.756,0.000290309191501374
107947,2008,4,"menhaden",0.0146761686882624,29.114,-89.624,0.00632746038566343
108036,2009,1,"menhaden",0.000413712487092253,29.159,-89.544,0.000179635893994027
108055,2009,3,"menhaden",0.00819030617783279,29.177,-89.794,0.00354251734958733
108056,2009,3,"menhaden",0.00105952436999714,29.185,-89.598,0.000459901991648532
108058,2009,3,"menhaden",0.00171981057495591,29.093,-89.709,0.000746262711151133
108069,2009,3,"menhaden",0.100570305706043,28.633,-91.152,0.0416177910101357
108070,2009,3,"menhaden",0.00527769407606385,28.636,-91.169,0.00228604618056439
108084,2009,6,"menhaden",0.000828301313951265,28.966,-90.093,0.000359577791173603
108104,2009,9,"menhaden",0.016292725569373,29.008,-90.303,0.00701881699225255
108106,2009,9,"menhaden",0.0548473179445922,28.984,-90.329,0.0231896029770226
108107,2009,9,"menhaden",0.0693837559689972,28.981,-90.324,0.0291335828439844
108108,2009,9,"menhaden",0.00430045078634712,29.095,-90.02,0.00186365762827937
109744,2010,2,"menhaden",0.00114044884820912,28.917,-90.535,0.000495008429394655
109769,2010,2,"menhaden",0.00137330821284828,29.107,-89.511,0.000596011018986311
109770,2010,2,"menhaden",0.00424258612061823,29.122,-89.56,0.0018386342112369
109779,2010,2,"menhaden",0.00105952436999714,29.042,-90.068,0.000459901991648532
109780,2010,2,"menhaden",0.0323111504269791,28.943,-90.294,0.0138106183633131
109781,2010,2,"menhaden",0.00253122819717158,28.971,-90.359,0.00109790949419683
110783,2010,4,"menhaden",0.00478070227475101,28.837,-91.425,0.00207128545356104
110806,2010,4,"menhaden",0.0053506346703867,29.073,-89.818,0.00231755642756737
110854,2010,6,"menhaden",0.0248507163960496,29.114,-91.864,0.0106606090336097
110860,2010,9,"menhaden",0.00203639329282505,28.9,-91.461,0.000883495103310609
125375,2007,6,"menhaden",0.00104171285335374,28.492,-96.176,0.000452174666727164
125380,2007,6,"menhaden",0.00164937868447676,28.258,-96.277,0.000715725971780565
125386,2007,6,"menhaden",0.00386301849785347,29.672,-93.871,0.00167445546918272
125388,2007,6,"menhaden",0.00125873636446911,29.643,-94.005,0.000546318493870183
125389,2007,6,"menhaden",0.0055558018845533,29.607,-93.964,0.00240617615414392
125391,2007,6,"menhaden",0.00149746222669601,29.559,-93.881,0.000649853137993835
125395,2007,6,"menhaden",0.00201831865337288,29.675,-93.755,0.000875661269104464
125407,2007,6,"menhaden",0.000455749373342263,27.736,-96.99,0.000197884348563918
125415,2007,6,"menhaden",0.00112852225779989,27.846,-96.858,0.000489834646573791
125417,2007,6,"menhaden",0.00251747272893821,27.797,-96.903,0.00109195061255264
125427,2007,6,"menhaden",0.00263683566005166,29.238,-94.697,0.00114365602212704
125428,2007,6,"menhaden",0.00100915932668644,29.315,-94.623,0.000438051332304691
125452,2007,11,"menhaden",0.000759582288903772,28.45,-96.273,0.000329757173616817
125453,2007,11,"menhaden",0.00306003150672662,28.444,-96.173,0.00132692561456787
125454,2007,11,"menhaden",0.00132384341780372,28.491,-96.176,0.000574557662922821
125460,2007,11,"menhaden",0.00523026661788026,28.323,-96.344,0.00226555635034599
125467,2007,11,"menhaden",0.000802986991126844,29.608,-93.881,0.000348592880235645
125468,2007,11,"menhaden",0.000629368182234554,29.64,-94.035,0.000273245151744309
125472,2007,11,"menhaden",0.000781284640015308,29.558,-93.936,0.000339175129041229
125482,2007,11,"menhaden",0.00455749373342263,27.778,-97.039,0.0019747977260059
125491,2007,11,"menhaden",0.00108511755557682,27.895,-96.991,0.000471005064862572
125505,2007,11,"menhaden",0.000488302900009567,29.421,-94.666,0.000212015495292624
128777,2010,2,"menhaden",0.00302188247183282,26.245,-97.025,0.00131040792879359
128815,2010,2,"menhaden",9.52591790984472e-06,29.562,-93.769,4.13703387880428e-06
128878,2010,6,"menhaden",0.0057459373258025,28.358,-96.293,0.00248828693005075
128890,2010,6,"menhaden",0.00239300233726517,29.625,-93.919,0.00103802620544746
128891,2010,6,"menhaden",0.000890177951890984,29.624,-94.014,0.000386427403347271
128896,2010,6,"menhaden",0.00269527107684987,29.675,-93.599,0.00116896672152206
128897,2010,6,"menhaden",0.00117120843597203,29.646,-93.621,0.000508351726062277
128909,2010,6,"menhaden",0.00210208762023057,27.654,-97.007,0.000911966872269206
128976,2009,6,"menhaden",0.00170684234918065,28.278,-96.441,0.000740640315256461
128981,2009,6,"menhaden",0.000366526340908063,28.458,-96.248,0.00015915120255599
128982,2009,6,"menhaden",0.0244929770582658,29.56,-93.769,0.0105089856407805
128985,2009,6,"menhaden",0.00321728474684473,29.655,-93.897,0.00139500614763407
128986,2009,6,"menhaden",0.00235830950350114,29.674,-93.905,0.00102299500813356
128987,2009,6,"menhaden",0.00389811693487079,29.625,-93.981,0.00168963960364238
128990,2009,6,"menhaden",0.0123891460580344,29.623,-93.797,0.00534748038944545
128992,2009,6,"menhaden",0.0294765210719154,29.721,-93.729,0.0126164462574165
128993,2009,6,"menhaden",0.0209860197003454,29.741,-93.635,0.00901979535961936
128995,2009,6,"menhaden",0.00368946130926867,29.671,-93.651,0.00159936410271239
128996,2009,6,"menhaden",0.0020061202354278,29.66,-93.681,0.000870374202241643
129027,2009,6,"menhaden",0.00269211112726053,29.464,-94.536,0.00116759805960465
129029,2009,6,"menhaden",0.0011506953536581,29.433,-94.605,0.000499453338206463
129078,2009,11,"menhaden",0.00194254095164047,29.64,-93.921,0.000842816478177897
129079,2009,11,"menhaden",0.00392302307441009,29.64,-93.95,0.00170041406831198
129080,2009,11,"menhaden",0.0082986592569263,29.658,-93.936,0.00358918970455623
129081,2009,11,"menhaden",0.00672679581900197,29.67,-93.98,0.00291162828304322
129082,2009,11,"menhaden",0.000971118804196583,29.642,-94.037,0.000421546884994609
129084,2009,11,"menhaden",0.00232600150351675,29.607,-94.004,0.00100899660844664
129087,2009,11,"menhaden",0.00177438859315824,29.592,-93.932,0.000769924304136256
129090,2009,11,"menhaden",0.000335111260910135,29.629,-93.668,0.000145512591344497
129093,2009,11,"menhaden",0.000742263200611373,29.66,-93.57,0.000322241233030384
129119,2009,11,"menhaden",0.00592012917217613,29.427,-94.551,0.00256349877472182
129122,2009,11,"menhaden",0.00459647517021078,29.34,-94.527,0.00199165001623139
129125,2009,11,"menhaden",0.0292068898462731,29.296,-94.651,0.0125026848568108
141592,2009,10,"menhaden",0.00886501013965233,30.219,-88.272,0.00383305992032865
142726,2007,10,"menhaden",0.00191023799618324,30.239,-88.216,0.000828814456220167
142727,2007,10,"menhaden",0.000716477164727812,30.161,-88.209,0.000311050662004263
143405,2011,6,"menhaden",7.35334868023183e-05,25.999,-97.138,3.19340134580459e-05
143406,2011,6,"menhaden",0.000932346052666681,25.952,-97.09,0.000404724103741335
143408,2011,6,"menhaden",0.000932346052666681,26.087,-97.025,0.000404724103741335
143409,2011,6,"menhaden",0.00110421392431654,26.162,-97.008,0.000479289443805037
143413,2011,6,"menhaden",0.000775461000030568,28.393,-96.291,0.000336647921440986
143414,2011,6,"menhaden",0.00359849164826893,28.393,-96.242,0.00155999992303743
143417,2011,6,"menhaden",0.00220088915424494,28.493,-96.142,0.00095478371339345
143418,2011,6,"menhaden",0.00693729969095264,28.408,-96.074,0.00300242860127336
143419,2011,6,"menhaden",0.00295082172791387,28.325,-96.226,0.00127963852808117
143420,2011,6,"menhaden",0.00189778851142385,28.325,-96.242,0.000823417988632304
143423,2011,6,"menhaden",0.00169001419897921,28.276,-96.325,0.000733344334183758
143426,2011,6,"menhaden",0.00306511281281521,28.261,-96.425,0.00132912565996521
143428,2011,6,"menhaden",0.00596908808804021,28.276,-96.408,0.00258463571091247
143429,2011,6,"menhaden",0.0162073067106383,29.66,-93.812,0.00698231323979831
143430,2011,6,"menhaden",0.00727870720337163,29.658,-93.87,0.00314965352614364
143431,2011,6,"menhaden",0.00255702980290582,29.657,-93.897,0.00110908655331182
143432,2011,6,"menhaden",0.00630626637786213,29.661,-93.92,0.00273017709691878
143433,2011,6,"menhaden",0.00240145025568522,29.625,-94.014,0.0010416863156884
143434,2011,6,"menhaden",0.0065992463616792,29.625,-94.036,0.0028566009060575
143435,2011,6,"menhaden",0.000964495916551739,29.608,-94.064,0.000418673382433148
143437,2011,6,"menhaden",0.00850148886318256,29.675,-93.813,0.00367654370355584
143441,2011,6,"menhaden",7.76731766439392e-05,29.608,-93.648,3.37317220002854e-05
143450,2011,6,"menhaden",0.00399478086913228,27.739,-97.023,0.00173145519383362
143459,2011,6,"menhaden",0.00990750868914417,27.908,-96.857,0.00428160120317155
143462,2011,6,"menhaden",0.00300432815984936,29.288,-94.779,0.00130280709009281
143463,2011,6,"menhaden",0.00534064967471375,29.277,-94.689,0.00231324305678152
143464,2011,6,"menhaden",0.00139735495362319,29.168,-94.716,0.000606439938301869
143465,2011,6,"menhaden",0.00316280293762216,29.222,-94.792,0.00137142023860258
143466,2011,6,"menhaden",0.0334958827745822,29.196,-94.871,0.0143087508309013
143467,2011,6,"menhaden",0.0454159779430737,29.187,-94.894,0.0192891334884206
143469,2011,6,"menhaden",0.0010949758651065,29.353,-94.68,0.00047528181243758
143470,2011,6,"menhaden",0.00170338484177861,29.398,-94.703,0.000739141294870698
143472,2011,6,"menhaden",0.000265281381351884,29.449,-94.589,0.000115194961209083
143589,2011,11,"menhaden",0.00354149538080655,29.609,-93.92,0.00153533481286614
143597,2011,11,"menhaden",0.00162044847996497,29.572,-93.83,0.000703182251498554
143598,2011,11,"menhaden",0.00149284285333312,29.672,-93.72,0.000647849964682123
143599,2011,11,"menhaden",0.00293997794392402,29.657,-93.696,0.00127494296284845
143600,2011,11,"menhaden",0.00257729474979876,29.642,-93.67,0.00111786497229774
143603,2011,11,"menhaden",0.00464512631000023,29.725,-93.648,0.0020126817543135
146790,2010,11,"menhaden",0.00212776841414965,28.342,-96.343,0.000923096361291564
146791,2010,11,"menhaden",0.00219524385597249,28.341,-96.358,0.000952337368733297
146814,2010,11,"menhaden",0.000910434505610551,27.872,-97.01,0.000395216799702046
146840,2010,11,"menhaden",0.00249829957303068,29.206,-94.878,0.00108364464715663
174506,2011,6,"menhaden",0.00402876209555153,28.937,-91.89,0.00174615408436732
174591,2012,6,"menhaden",0.00599432773773198,28.85,-91.312,0.00259553197324068
174592,2012,6,"menhaden",0.00356864320054027,28.778,-91.205,0.0015470831948608
174594,2012,6,"menhaden",0.0105369121703394,28.795,-90.832,0.00455218173960579
174603,2012,10,"menhaden",0.0132172379696532,29.179,-89.873,0.00570256987829731
174618,2012,11,"menhaden",0.1384657034934,28.841,-90.597,0.0563199519402553
174698,2013,10,"menhaden",0.00234378831622234,29.014,-90.034,0.00101670332867369
174699,2013,10,"menhaden",0.00146346002365826,28.962,-90.552,0.000635107998446413
174701,2013,10,"menhaden",0.00107053452565513,28.734,-90.602,0.000464678554315878
174706,2013,10,"menhaden",0.00189395029452591,28.992,-91.085,0.000821754226488952
174708,2013,10,"menhaden",0.016186094596203,29.469,-92.413,0.00697324776630956
174709,2013,10,"menhaden",0.00412410473500386,29.485,-92.682,0.00178739275988777
177799,2014,10,"menhaden",0.00505579925749071,29.173,-90.017,0.00219017383303577
177806,2014,10,"menhaden",0.00190006760341209,29.085,-92.067,0.000824405909715485
177807,2014,10,"menhaden",0.00132226946603323,29.136,-92.091,0.000573875007545717
177812,2014,10,"menhaden",0.00285989410096361,29.25,-93.836,0.0012402635597928
177813,2014,10,"menhaden",0.0150389292630577,29.543,-93.653,0.00648269884028413
177814,2014,10,"menhaden",0.00158612994282228,29.663,-93.519,0.000688301757923911
177817,2014,10,"menhaden",0.0190569177114494,29.397,-92.036,0.00819844147224756
177818,2014,10,"menhaden",0.00297088873011471,29.41,-91.969,0.00128832778876269
177819,2014,10,"menhaden",0.00954307247370863,29.389,-91.97,0.00412485298604372
177820,2014,10,"menhaden",0.00158879197063174,29.169,-91.675,0.000689456029551021
177821,2014,10,"menhaden",0.00152712364115094,29.172,-91.479,0.000662715474996587
177822,2014,10,"menhaden",0.000713777255113233,29.121,-91.378,0.000309878944084298
177823,2014,10,"menhaden",0.0150859060050238,28.994,-90.856,0.00650279784056522
177867,2013,7,"menhaden",0.00267624650359803,29.185,-89.957,0.0011607265853561
177874,2013,7,"menhaden",0.00594773866756712,29.145,-92.114,0.0025754186942044
177884,2013,7,"menhaden",0.0104453951827689,29.73,-93.662,0.00451284906204124
177885,2013,7,"menhaden",0.00271817164381221,29.712,-93.428,0.00117888546411423
177886,2013,7,"menhaden",0.000860132463179049,29.686,-93.225,0.000373390222948854
177890,2013,7,"menhaden",0.00243408631515467,29.326,-91.922,0.00105582579025508
177891,2013,7,"menhaden",0.00330724981988287,29.26,-91.628,0.00143395043576769
177893,2013,7,"menhaden",0.000842235028651261,28.907,-90.688,0.000365624076310813
179658,2015,10,"menhaden",0.0231058634175403,28.923,-91.173,0.00992057361379105
179659,2015,10,"menhaden",0.010766002618182,28.906,-91.251,0.0046506258837792
179660,2015,11,"menhaden",0.00102100572128834,29.213,-91.451,0.000443190938985805
179661,2015,11,"menhaden",0.0381471078613642,29.07,-91.441,0.0162588984119311
179665,2015,11,"menhaden",0.0784803834196748,29.432,-92.103,0.03281225008755
179772,2014,6,"menhaden",0.00149306205110908,28.456,-96.195,0.000647945019154847
179774,2014,6,"menhaden",0.00702915003383424,28.514,-96.178,0.00304204206862528
179777,2014,6,"menhaden",0.00445782498168099,28.427,-96.123,0.00193170637818795
179778,2014,6,"menhaden",0.00848226187812461,28.428,-96.221,0.00366826384159717
179779,2014,6,"menhaden",0.00296455714796806,28.357,-96.361,0.00128558615398702
179780,2014,6,"menhaden",0.00365397616040787,28.327,-96.338,0.00158400947624077
179787,2014,6,"menhaden",0.00151263603062612,27.747,-96.941,0.000656433134092853
179794,2014,6,"menhaden",0.00532255378361526,29.423,-94.628,0.00230542578968688
179795,2014,6,"menhaden",0.0100740835039148,29.462,-94.588,0.00435322811633006
179796,2014,6,"menhaden",0.00167644998780784,29.422,-94.545,0.000727463371146292
179802,2014,6,"menhaden",0.0231453280575954,29.321,-94.68,0.00993732549203533
179803,2014,6,"menhaden",0.00512634767701796,29.339,-94.663,0.00222065742813389
179804,2014,6,"menhaden",0.0429446737616299,29.357,-94.664,0.018261270538387
179805,2014,6,"menhaden",0.0187139448809578,29.387,-94.681,0.00805225113076608
179806,2014,6,"menhaden",0.017444477779987,29.387,-94.664,0.00751071897667875
179807,2014,6,"menhaden",0.0212685924502606,29.404,-94.646,0.0091399760521515
179808,2014,6,"menhaden",0.0213671545672384,29.404,-94.664,0.00918188757125017
179809,2014,6,"menhaden",0.0171160399564078,29.404,-94.68,0.00737050320582872
179811,2014,6,"menhaden",0.00358177759454203,29.657,-93.915,0.0015527670686543
179812,2014,6,"menhaden",0.000933900771351401,29.625,-93.904,0.000405398680024082
179814,2014,6,"menhaden",0.00263789527778915,29.659,-93.788,0.00114411499777686
179819,2014,6,"menhaden",0.0144078592790791,29.675,-93.77,0.00621260531320305
179820,2014,6,"menhaden",0.00594621911499269,29.642,-93.731,0.00257476266231417
179821,2014,6,"menhaden",0.00514534147445297,29.692,-93.707,0.00222886418094358
179822,2014,6,"menhaden",0.00513109984671841,29.691,-93.697,0.00222271073835095
179823,2014,6,"menhaden",0.00400810512184296,29.708,-93.653,0.00173721878059757
179824,2014,6,"menhaden",0.00497834395090711,29.743,-93.662,0.00215670334461276
179825,2014,6,"menhaden",0.0015242468733679,29.69,-93.586,0.00066146801385574
179891,2014,11,"menhaden",0.00635300266702076,28.285,-96.345,0.00275034674292097
179898,2014,11,"menhaden",0.00134361053232999,29.657,-94.015,0.000583130977224391
179929,2013,11,"menhaden",0.00571365384347085,26.195,-97.16,0.00247434626895469
179953,2013,11,"menhaden",0.00111881526320002,29.228,-94.873,0.000485623684110128
179978,2013,11,"menhaden",0.00427892552994832,29.641,-93.915,0.00185434925820829
179979,2013,11,"menhaden",0.00293610617976054,29.675,-93.921,0.00127326640284083
179985,2013,11,"menhaden",0.00165340884167957,29.616,-93.969,0.000717473361187
179987,2013,11,"menhaden",0.00245499025650726,29.592,-93.886,0.00106488211809473
179993,2013,11,"menhaden",0.00645582159057669,29.679,-93.798,0.00279471627333672
180002,2013,6,"menhaden",0.000933900771351401,26.188,-97.009,0.000405398680024082
180010,2013,6,"menhaden",0.00238101445178018,29.67,-93.839,0.00103283233075409
180011,2013,6,"menhaden",0.0038533010701203,29.608,-93.867,0.00167025146366491
180012,2013,6,"menhaden",0.00987488046745008,29.642,-93.968,0.00426756973452084
180026,2013,6,"menhaden",0.006611757983626,27.822,-96.99,0.00286199897745633
180035,2013,6,"menhaden",0.00450265293751665,27.772,-97.006,0.00195108807740176
180038,2013,6,"menhaden",0.00484521503311867,27.731,-97.047,0.00209916878721009
180106,2012,11,"menhaden",0.00272484844776925,29.67,-93.853,0.00118177729308793
180114,2012,11,"menhaden",0.00510492320770672,29.673,-93.813,0.00221140025565357
180116,2012,11,"menhaden",0.00149306205110908,29.74,-93.681,0.000647945019154847
180150,2012,11,"menhaden",0.00349399614144733,27.647,-97.057,0.00151477846731137
180179,2012,6,"menhaden",0.0132287350849426,28.441,-96.274,0.00570749784952815
180185,2012,6,"menhaden",0.0111980343581786,28.526,-96.124,0.00483621672526969
180186,2012,6,"menhaden",0.000899311853893942,28.378,-96.341,0.000390390660481312
180196,2012,7,"menhaden",0.00276084033315013,28.442,-96.192,0.00119736561396528
180197,2012,7,"menhaden",0.00330429925975951,28.49,-96.175,0.00143267324588938
180199,2012,7,"menhaden",0.00320052920245923,28.443,-96.077,0.00138775258317955
180200,2012,7,"menhaden",0.00341032888522112,28.377,-96.208,0.00147856724661399
180202,2012,6,"menhaden",0.00477020263852836,29.66,-93.787,0.00206674719174106
180203,2012,6,"menhaden",0.00309388117869719,29.657,-94.015,0.00134158124558348
180205,2012,6,"menhaden",0.00295798024714921,29.608,-93.95,0.00128273827558652
180206,2012,6,"menhaden",0.00322716464977335,29.573,-93.902,0.00139928315348378
180207,2012,6,"menhaden",0.00283410611440852,29.609,-93.863,0.00122909577421866
180208,2012,6,"menhaden",0.00197078037724785,29.608,-93.819,0.000855056754824318
180209,2012,6,"menhaden",0.00134361053232999,29.595,-93.795,0.000583130977224391
180210,2012,6,"menhaden",0.00864311288516888,29.69,-93.813,0.00373752746376959
180211,2012,6,"menhaden",0.00143199659811897,29.691,-93.754,0.000621463360081012
180213,2012,6,"menhaden",0.00564117835661791,29.739,-93.685,0.00244304825676592
180215,2012,6,"menhaden",0.00241185483293329,29.707,-93.585,0.00104619411746118
180217,2012,6,"menhaden",0.00519857524404094,29.606,-93.571,0.00225186435737719
180227,2012,6,"menhaden",0.00336781436981555,29.403,-94.696,0.00146016579102079
180228,2012,6,"menhaden",0.00336166713478955,29.413,-94.658,0.00145750503352924
180229,2012,6,"menhaden",0.00589783701935886,29.456,-94.563,0.00255387428670008
180230,2012,6,"menhaden",0.00230814939457918,29.479,-94.556,0.00100126145896946
180231,2012,6,"menhaden",0.0041661606119213,29.404,-94.531,0.00180558199836058
180232,2012,6,"menhaden",0.00345657153865597,29.397,-94.472,0.00149858145803434
180233,2012,6,"menhaden",0.0135065270839185,29.347,-94.523,0.00582654993815521
180246,2012,7,"menhaden",0.00448888099056279,29.214,-94.821,0.00194513376603085
180249,2012,7,"menhaden",0.00368315519603881,29.138,-94.777,0.00159663545118505
